id,timestamp,combined_elec_kwh,combined_heat_kwh,combined_cop,combined_data_length,combined_elec_mean,combined_heat_mean,combined_flowT_mean,combined_returnT_mean,combined_outsideT_mean,combined_roomT_mean,combined_prc_carnot,running_elec_kwh,running_heat_kwh,running_cop,running_data_length,running_elec_mean,running_heat_mean,running_flowT_mean,running_returnT_mean,running_outsideT_mean,running_roomT_mean,running_prc_carnot,space_elec_kwh,space_heat_kwh,space_cop,space_data_length,space_elec_mean,space_heat_mean,space_flowT_mean,space_returnT_mean,space_outsideT_mean,space_roomT_mean,space_prc_carnot,water_elec_kwh,water_heat_kwh,water_cop,water_data_length,water_elec_mean,water_heat_mean,water_flowT_mean,water_returnT_mean,water_outsideT_mean,water_roomT_mean,water_prc_carnot,cooling_elec_kwh,cooling_heat_kwh,cooling_cop,cooling_data_length,cooling_elec_mean,cooling_heat_mean,cooling_flowT_mean,cooling_returnT_mean,cooling_outsideT_mean,cooling_roomT_mean,cooling_prc_carnot,combined_cooling_kwh,combined_starts,combined_starts_per_hour,from_energy_feeds_elec_kwh,from_energy_feeds_heat_kwh,from_energy_feeds_cop,quality_elec,quality_heat,quality_flowT,quality_returnT,quality_outsideT,quality_roomT,error_air,error_air_kwh,unit_rate_agile,unit_rate_cosy,unit_rate_go,userid,published,last_updated,location,installer_name,installer_url,url,share,hp_model,hp_type,hp_output,refrigerant,dhw_method,cylinder_volume,dhw_coil_hex_area,new_radiators,old_radiators,fan_coil_radiators,UFH,hydraulic_separation,flow_temp,flow_temp_typical,wc_curve,freeze,zone_number,space_heat_control_type,dhw_control_type,dhw_target_temperature,legionella_frequency,legionella_target_temperature,property,floor_area,heat_demand,heat_loss,age,insulation,electricity_tariff,electricity_tariff_type,electricity_tariff_unit_rate_all,electricity_tariff_unit_rate_hp,solar_pv_generation,solar_pv_self_consumption,solar_pv_divert,battery_storage_capacity,electric_meter,heat_meter,metering_inc_boost,metering_inc_central_heating_pumps,metering_inc_brine_pumps,metering_inc_controls,notes,mid_metering,kwh_m2,design_temp,water_heat_demand,EPC_spaceheat_demand,EPC_waterheat_demand,heatgeek,indoor_temperature,betateach,emoncmsorg_userid,installer_logo,ultimaterenewables,heatingacademy,youtube,data_flag,data_flag_note,hp_max_output,measured_base_DT,measured_design_DT,measured_heat_loss,measured_heat_loss_range,hp_max_output_test,volumiser,legionella_immersion,metering_inc_immersion,uses_backup_heater,metering_inc_secondary_heating_pumps,weighted_average_flow_minus_outside,measured_mean_flow_temp_coldest_day,measured_max_flow_temp_coldest_day,measured_outside_temp_coldest_day,measured_emitter_spec,measured_system_volume,weighted_average_ideal_carnot,weighted_flow_temp
381,False,768.891,3603.15,4.686164879027067,7375230,425.816,1957.43,28.9515,26.9717,8.60344,18.6591,49.1764,757.206,3533.38,4.666339146810776,4799140,570.73,2661.39,30.9215,28.2507,8.39699,18.5748,48.1053,530.993,2805.89,5.284231618872564,3931350,490.639,2580.92,28.543099999999995,25.9494,8.15725,18.5975,49.6878,226.213,727.488,3.2159424966734895,867790,936.948,3061.65,41.5663,38.5116,9.33286,18.4946,42.884,0.0,0.0,,0,,,,,,,,43.171,860,0.4197835186156906,796.673,3807.0,4.778623098812185,94.8465,98.7776,98.7776,98.7776,99.9537,94.5125,0,0.0,23.9,22.7,25.0,32,1,1727917407,"Southgate, North London",Libtek,https://www.libtek.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=3c6fb6f6020938823a5124a364753f51,1,Vaillant Arotherm +,Air Source,5.0,R290,Cylinder with coil,200,6.0,1,0,0,1,None,40.0,28,0.6,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,48.0,Disabled,0,End-terrace,100.0,9527,4.7,1900 to 1939,Some insulation in walls and loft,,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,,1,,-3.0,3760,,,1,1,,0,libtek.png,0,1,,0,,6.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
380,False,897.882,4156.69,4.62943905769355,7704660,512.747,2264.47,29.5884,27.3761,6.89252,19.1713,51.3616,889.525,4124.85,4.637137798263119,4960480,667.449,3032.69,31.4881,28.4213,6.83804,19.1873,50.9691,841.293,3973.39,4.7229562114507075,4770220,658.885,3042.91,31.0892,28.012,6.84361,19.1852,51.2551,48.2315,151.458,3.1402299327203176,190260,911.865,2904.88,41.3595,38.4167,6.70115,19.2541,44.8229,0.0,0.0,,0,,,,,,,,41.107,564,0.26352882541215317,898.39,4201.0,4.676142877814757,99.0826,99.1043,99.1043,99.1043,99.9537,97.93,0,0.0,24.0,22.3,25.4,32,1,1727917371,"Oaklands, Welwyn",Libtek,https://www.libtek.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=c15b7a8624b39761c289eb1a3c655a38,1,Vaillant Arotherm +,Air Source,5.0,R290,Cylinder with coil,150,4.0,1,0,0,0,None,40.0,28,0.6,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,48.0,Disabled,0,Semi-detached,115.0,14829,5.5,1940 to 1982,"Cavity wall, plus some loft insulation",,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,,1,,-3.0,1309,,,1,1,,0,libtek.png,0,1,,0,,6.5,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
379,False,1194.98,5870.93,4.912994359738239,7604880,693.163,3241.23,30.515500000000003,28.1847,8.49042,18.607,51.8692,1181.16,5752.84,4.870500186257577,5286560,830.093,3970.37,31.7174,28.8673,8.32128,18.6077,50.9069,1173.56,5747.43,4.897431746139951,5270710,827.579,3977.98,31.659799999999997,28.809,8.32061,18.6073,51.0485,7.6008,5.4086,0.7115829912640775,15850,1042.58,4356.22,36.8098,33.4871,9.89008,19.4287,54.0784,0.0,0.0,,0,,,,,,,,39.124,882,0.41752138100798436,1208.98,5987.0,4.952108388889807,97.8002,97.7994,97.7994,97.7994,99.9537,97.8127,8090,4.76452,23.5,22.3,25.0,32,1,1728041969,"Trent Park, North London",Libtek,https://www.libtek.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=e93e027a6cf278fb7b382374df85bb00,1,Vaillant Arotherm +,Air Source,7.0,R290,Phase change store,210,0.0,1,0,0,0,None,40.0,28,0.6,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,48.0,,0,Semi-detached,125.0,19434,8.74,1900 to 1939,Solid walls,,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,,1,,-3.0,1297,,,1,1,,0,libtek.png,0,1,,0,,8.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
378,False,873.333,4390.49,5.027280544763567,7306430,497.2180000000001,2411.89,29.328,27.4032,7.16847,20.4588,54.9924,854.055,4384.73,5.13401361738998,4980260,631.471,3200.29,30.867200000000004,28.3221,7.11506,20.4169,54.9618,767.928,4032.64,5.251325645112562,4691380,605.973,3129.77,30.373,27.8591,7.06533,20.416,55.2125,86.1273,352.09,4.088018549286927,288880,1081.37,4450.54,39.1898,36.0823,7.422970000000001,20.3714,52.3542,0.0,0.0,,0,,,,,,,,88.268,1855,0.9139894586001646,929.124,4764.0,5.127410334896096,93.9617,99.0793,99.0793,99.0793,99.9537,98.8474,0,0.0,23.6,21.8,25.0,32,1,1732575235,Ware,Libtek,https://www.libtek.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=7fbb2b77aa6b48c8ce58ea53b3165b21,1,Ideal Logic Air,Air Source,4.0,R32,Cylinder with coil,200,6.0,1,0,0,1,None,40.0,28,0.6,Anti-freeze valves,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,48.0,Disabled,0,Detached,140.0,9198,4.1,2012 or newer,"Fully insulated walls, floors and loft",,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,,1,,-3.0,4661,,,1,1,,0,libtek.png,0,1,,0,,0.0,3.8,23.0,4.63,0.5,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
377,False,1440.45,6121.4,4.249644208407094,7704640,803.3319999999999,3264.4699999999993,32.3405,29.6328,7.36264,17.5934,49.747800000000005,1426.9,6102.19,4.276536547760879,6485210,865.4240000000001,3580.97,33.1285,30.158399999999997,7.31653,17.5536,49.596399999999996,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,79.765,256,0.11961623125804709,1441.77,6209.0,4.306512134390368,99.0823,99.0828,99.0828,99.0828,99.9537,99.0619,0,0.0,22.9,22.5,23.8,32,1,1727917083,Radlett,Libtek,https://www.libtek.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=8472db9b20526950b1ca14836138bdb3,1,Viessmann Vitocal 150A,Air Source,8.0,R290,Cylinder with coil,200,6.0,1,0,0,0,None,45.0,30,0.8,Central heat pump water circulation,1,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,48.0,Disabled,0,Detached,211.0,14229,6.0,1983 to 2011,"Fully insulated walls, floors and loft",,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,,1,,-3.0,4912,,,1,1,,0,libtek.png,0,1,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
375,False,456.943,1679.61,3.6757538686444478,7706370,272.772,978.584,26.8063,25.7573,4.98248,20.736500000000003,41.6716,422.167,1691.62,4.006992493491912,3403100,445.955,1795.39,28.1902,26.2978,4.80235,20.6869,41.9644,421.019,1689.55,4.013001788517857,3400150,445.023,1794.63,28.1768,26.2864,4.79903,20.6873,42.0036,1.148,2.0655,1.7992160278745648,2950,1430.45,2539.02,42.2398,38.3277,7.50521,20.2325,24.3549,0.0,0.0,,0,,,,,,,,40.431,1185,0.5535680222984363,457.315,1721.0,3.7632703934924505,99.1045,99.105,99.105,99.105,99.9537,99.1221,120,0.0273967,23.2,22.8,23.9,412,1,1727997615,Aberdeenshire,Aberdeen Air Source Heating,https://www.aberdeenairsource.com,https://emoncms.org/app/view?name=MyHeatpump&readkey=6f6313a74186401dbc0034ddf38d3167,1,Panasonic Aquarea L,Air Source,5.0,R290,Phase change store,128,0.0,1,1,1,0,None,35.0,24,0.0,Anti-freeze valves,1,Weather compensation with a little room influence,Not applicable,65.0,Disabled,0,Semi-detached,76.0,11777,4.52,1983 to 2011,"Fully insulated walls, floors and loft",,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,,1,,-4.7,4424,,,0,1,,0,aberdeenairsource.png,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
373,False,428.76,2110.26,4.921774419255528,7325930,246.812,1200.18,26.3707,25.1224,10.1872,19.992,47.3551,408.444,2084.88,5.104445162617152,2946140,499.597,2559.2,29.7457,27.1454,10.1243,19.8949,46.8765,332.761,1847.34,5.5515520148094275,2675900,446.554,2493.2,28.317399999999996,25.6965,10.0158,19.9185,47.6976,75.6828,237.546,3.1387052276078578,270240,1007.6200000000001,3189.67,43.4169,40.9987,10.9773,19.702199999999998,41.3342,0.0,0.0,,0,,,,,,,,9.607,1193,0.5862463878306235,448.884,2216.0,4.936687429269032,94.2127,95.4105,95.4105,95.4105,99.9537,90.0165,0,0.0,23.6,22.1,24.7,418,1,1729150785,Newquay.Cornwall,Simon Annear Plumbing and Heating,https://heatingcornwall.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=811202e8bc7a2d1a2a5a28d3cbb5e9f7,1,Vaillant Arotherm+,Air Source,5.0,R290,Cylinder with coil,200,0.0,1,0,0,0,None,40.0,35,0.5,Glycol/water mixture,1,"Pure weather compensation, no room influence",Automatic top up of tank if temperature drops by 3-6C,45.0,Disabled,0,Bungalow,71.0,0,4.3,1940 to 1982,"Cavity wall, plus some loft insulation",,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,,1,,-3.0,0,,,0,1,,0,heatingcornwall.png,0,0,,0,,6.8,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
372,False,1503.55,6874.62,4.5722589870639485,7704180,821.001,3559.67,29.2542,26.691400000000005,5.48933,21.093700000000002,50.4369,1491.81,6815.66,4.568718536542858,6119940,915.864,4075.76,29.926799999999997,26.9866,5.43082,21.0933,50.2609,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,122.773,684,0.3196187004976519,1504.7,7067.0,4.696617265900179,99.1135,99.076,99.076,99.076,50.463,94.7428,0,0.0,22.1,22.9,22.9,319,1,1727997641,"Morpeth, Northumberland",Greenhome Heating,https://greenhomeheating.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=292a2d840ca5777db7e4e441364bfbda,1,Vaillant Arotherm+,Air Source,7.0,R290,Cylinder with coil,250,6.0,1,0,0,1,None,40.0,30,0.4,Anti-freeze valves,0,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,45.0,Weekly,67,Detached,146.0,19682,0.0,Pre-1900,Some insulation in walls and loft,,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Kamstrup heat meter (class 2),0,1,1,1,,1,,-3.8,6205,,,1,1,https://open.spotify.com/episode/5abHotORW9qvOAWvVD8VBo?si=uuY46VFhRRy1aBbtb6LNpw,0,greenhomeheating.png,0,0,@greenhomeheatingltd,0,,8.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,25.25,0.0,0.0,0.0,0,0.0,0.0
371,False,1069.37,4669.53,4.366617728195106,7595920,609.323,2525.96,28.1244,25.6768,5.41514,19.8475,48.7897,1060.93,4652.01,4.3848416012366505,5495030,744.226,3145.15,29.7694,26.7213,5.41716,19.8999,48.6166,960.891,4305.34,4.480570637044161,5096420,740.056,3168.39,29.2564,26.115,5.33155,19.9613,49.2127,100.038,346.67,3.465383154401328,398610,902.1420000000002,3193.3699999999994,36.7682,34.615,6.72991,19.1855,42.2467,0.0,0.0,,0,,,,,,,,65.045,536,0.2540311114387724,1084.1,4810.0,4.436860068259386,97.6853,97.6842,97.6842,97.6842,99.9537,97.2749,0,0.0,22.7,22.7,23.1,319,1,1727820243,"Prudhoe, Northumberland",Greenhome Heating,https://greenhomeheating.co.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=f0a820fc11952b2bd6c8b2167449354a,1,Vaillant Arotherm+,Air Source,5.0,R290,Cylinder with plate heat exchanger,250,0.0,1,0,0,0,None,40.0,30,0.0,Anti-freeze valves,0,"Pure weather compensation, no room influence",Daily scheduled heat up of tank,50.0,Weekly,67,Detached,162.0,12821,-3.67,1983 to 2011,"Fully insulated walls, floors and loft",,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,1,1,,1,,-3.87,5954,,,1,0,https://open.spotify.com/episode/5abHotORW9qvOAWvVD8VBo?si=6miCYZutRZuPg0vrw-ea5g,0,greenhomeheating.png,0,0,https://www.youtube.com/@greenhomeheatingltd,0,,6.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
370,False,1908.56,7983.81,4.1831590308924005,7706330,1029.73,4448.56,29.9482,26.3423,7.71949,21.949099999999998,48.0054,1880.94,7985.27,4.245361361872256,6143110,1112.4,4750.41,30.4369,26.5741,7.64396,21.9478,48.0128,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,49.012,28,0.013080156183293473,1908.94,8034.0,4.208618395549363,99.104,99.105,99.105,99.105,99.9537,99.1159,0,0.0,20.6,22.6,20.6,230,1,1727980351,Horsham,Optimus Heating,https://optimusheating.com,https://emoncms.org/app/view?name=MyHeatpump&readkey=2c6d7bccd90b449b38ae34ffb02a6fb8,1,Viessmann Vitocal 150A,Air Source,10.0,R290,Cylinder with plate heat exchanger,300,0.0,0,0,0,1,Low loss header,35.0,0,0.3,Anti-freeze valves,1,"Pure weather compensation, no room influence",Twice daily scheduled heat up of tank,60.0,Weekly,60,Detached,250.0,32544,9575.0,2012 or newer,"Fully insulated walls, floors and loft",,,,,0,0,0,0,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,VI2024,1,,-3.0,5660,,,1,1,,0,optimusheating.png,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
369,False,1070.12,4835.42,4.518577355810564,7575110,623.412,2743.18,27.3203,25.3258,8.76219,23.0946,46.0078,1043.94,4812.8,4.6102266413778565,4573020,829.844,3814.29,28.7729,25.9936,8.56254,23.0497,45.8073,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,77.534,969,0.4605081642378791,1072.92,4922.0,4.587480893263244,97.4695,97.445,97.445,97.445,99.9537,95.3907,0,0.0,22.4,21.1,23.7,294,1,1727664563,Devon,SM Plumbing,http://www.smplumbingandheating.org.uk/,https://emoncms.org/app/view?name=MyHeatpump&readkey=0c28b084eb788ec98e22443acd313c87,1,Vaillant Arotherm+,Air Source,7.0,R290,Cylinder with coil,170,0.58,0,0,0,1,None,40.0,40,0.6,Anti-freeze valves,3,"Pure weather compensation, no room influence",Twice daily scheduled heat up of tank,50.0,Disabled,60,Detached,186.0,11328,7.33,Pre-1900,Some insulation in walls and loft,,,,,7,58,0,9,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,,1,,-2.0,3759,,,0,1,,0,,0,0,,0,,10.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
368,False,474.129,1878.39,3.9617698980657163,7684020,340.559,1337.32,30.4865,28.5151,8.99248,,44.2655,463.287,1898.5,4.097891803568846,3182850,552.467,2233.42,33.3441,30.2198,8.68326,,44.0261,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,74.799,1027,0.48115439574597674,0.0,474.259,0.0,98.8172,98.8258,98.8258,98.8258,99.9537,0.0,37900,13.5974,,,,93,1,1727820371,Machynlleth,Eco4,,https://emoncms.org/app/view?name=AnnsHybrid&readkey=5543491ddf9c6e77ebf65b5610b0e8b5,1,Alpha ETec 33HB (hybrid),Air Source,4.0,R32,None,0,0.0,1,0,0,0,None,0.0,0,0.0,Anti-freeze valves,1,"Pure weather compensation, no room influence",Not applicable,0.0,No cylinder,0,End-terrace,0.0,0,0.0,Pre-1900,Some insulation in walls and loft,,,,,0,0,0,0,"OpenEnergyMonitor EmonPi v2, EmonTx4 or newer",Sontex heat meter (class 2),0,1,0,1,"This is a Hybrid (combi gas boiler & ASHP) where the system is controlled from the boiler, and an integral part of the system.  NOTE, the monitor only shows the heat pump operation here.  We can glean when the boiler is firing when both flow&return temperatures are fluctuating together (e.g. from 5:30am on 27/09/2024) All DHW comes from the combi gas boiler",0,,0.0,0,,,0,1,,0,,0,0,,0,,4.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
367,False,1293.6,3763.87,2.909608843537415,7706530,784.463,2274.79,33.8968,32.4478,6.60051,20.233,36.0698,1281.17,3760.83,2.9354652388051545,5335320,955.843,2790.48,34.3402,32.6262,6.40251,20.2801,36.0442,1129.72,3405.82,3.0147470169599546,5034330,916.771,2732.6700000000005,33.7929,32.1158,6.16974,20.193,36.2793,151.456,355.007,2.343961282484682,300990,1862.9899999999998,4548.04,45.2999,42.488,9.05245,21.8784,34.5906,0.0,0.0,,0,,,,,,,,48.49,951,0.4442466324013532,1295.66,3816.0,2.9452171094268556,99.1065,99.1068,99.1068,99.1068,99.9537,22.9093,830,0.512943,23.4,22.5,23.8,415,1,1727478222,Stockton on Tees,Marshall & McCourt ,https://marshallandmccourt.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=25a20093f286f829b134504bf9b7b5cb,1,Mitsubishi Ecodan,Air Source,8.5,R32,Cylinder with plate heat exchanger,250,0.0,1,0,0,1,Low loss header,45.0,35,0.0,Anti-freeze valves,2,Weather compensation with a little room influence,Twice daily scheduled heat up of tank,50.0,Fornightly,60,Detached,158.0,15050,4.4,2012 or newer,"Fully insulated walls, floors and loft",,,,,4330,42,0,9,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,,1,,-3.0,4495,,,1,1,,0,marshallandmccourt.png,0,1,,0,,8.5,0.0,0.0,0.0,0.0,0.0,0,1,1,0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
366,False,1165.01,3963.98,3.4025287336589387,7706190,771.227,2516.6,31.8911,29.837,4.23748,,50.6085,1141.48,3941.0,3.452535305042576,2564340,1672.22,5684.06,37.5661,32.9309,3.64803,,50.2795,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,0.0,0.0,,0,,,,,,,,157.328,549,0.25646915012476984,1165.52,4128.0,3.541766765049077,99.1028,99.1023,99.1023,99.1023,99.9537,0.0,0,0.0,20.5,20.7,23.1,413,1,1727818266,Pitlochry,Aira,https://www.airahome.com/en-gb,https://emoncms.org/app/view?name=MyHeatpump&readkey=d3a85624158b9a25f57381d2cbc27360,1,Aria HPO-AW-8-230V-1.0,Air Source,8.0,R290,Cylinder with coil,250,0.0,1,1,0,0,Buffer,35.0,0,0.0,Anti-freeze valves,1,Weather compensation with significant room influence,Daily scheduled heat up of tank,0.0,Monthly,70,Detached,161.0,0,8.0,1940 to 1982,"Cavity wall, plus some loft insulation",,,,,4729,55,0,5,"OpenEnergyMonitor EmonPi v2, EmonTx4 or newer",Heat pump integration,0,0,0,0,"Model: HPO-AW-8-230V-1.0, MCS HP0372/07 ",0,,-5.0,0,,,1,1,,0,airahome.png,0,0,,0,,12.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
364,False,94.1315,359.032,3.8141536042663717,1490280,311.251,1189.95,23.8605,22.7863,10.5582,19.8256,43.9743,89.0789,355.817,3.994402714896569,334280,970.8260000000001,3898.2499999999995,34.3255,30.024400000000004,9.76046,19.9468,43.6359,72.1611,347.005,4.8087543011400875,306090,870.168,4149.01,33.1397,28.8786,9.42774,19.9489,49.4673,16.9178,8.8115,0.5208419534454835,28190,2103.07,1523.53,47.2371,42.2207,14.713799999999999,19.9331,9.28913,0.0,0.0,,0,,,,,,,,3.008,130,0.31403494645301555,94.218,365.0,3.8739943535205588,95.8275,95.8256,95.8256,95.8256,100.0,95.8264,21340,14.2641,0.0,0.0,0.0,232,1,1733152659,"Lindfield, Mid Sussex",Octopus Energy Services,https://octopus.energy/get-a-heat-pump/,https://emoncms.org/app/view?name=Daikin 8kW ASHP&readkey=c91494900da64f39031be3d94a823710,1,Daikin Altherma,Air Source,8.0,R32,Cylinder with coil,242,0.0,1,1,0,0,None,50.0,0,0.0,Anti-freeze valves,1,Weather compensation with significant room influence,Daily scheduled heat up of tank,50.0,Weekly,55,Detached,182.0,14644,7.0,1940 to 1982,"Cavity wall, plus some loft insulation",,,,,8200,60,1,13,SDM120 Modbus/MBUS Single Phase (class 1),Axioma Qalcosonic heat meter (class 2),0,1,0,1,SolarPV divert immersion energy not included. Model: 3EDLA08EV3,1,,-2.0,2791,,,0,1,,0,octopus.png,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
363,False,918.04,3461.47,3.770500196069888,7706230,519.679,1896.3,32.0922,30.568499999999997,6.87401,21.5231,46.7831,908.471,3468.82,3.818305702658643,4047290,829.891,3126.97,35.9007,32.8543,6.78484,21.5423,46.8734,765.298,3081.81,4.026941139268625,3554620,804.751,3179.86,34.6617,31.484,6.60112,21.5986,48.1054,143.172,387.01,2.7031123404017547,492670,1043.89,2864.5,44.9234,42.7166,8.09824,21.1676,39.1922,0.0,0.0,,0,,,,,,,,76.443,420,0.1962048887718119,918.187,3537.0,3.852156477928788,99.1032,99.1026,99.1026,99.1026,99.9537,99.0511,0,0.0,23.9,20.8,26.2,411,1,1727302632,"Addingham, Ilkley",Yorkshire Energy Systems,https://yorkshireenergysystems.co.uk,https://emoncms.org/app/view?name=MyHeatpump&readkey=22a07dcb1de55d9abdb9a5e8fabe593f,1,Vaillant Arotherm+,Air Source,5.0,R290,Cylinder with coil,250,0.0,1,1,0,1,None,35.0,30,0.04,Anti-freeze valves,1,Weather compensation with a little room influence,Twice daily scheduled heat up of tank,48.0,Disabled,0,Semi-detached,146.0,10397,0.0,1900 to 1939,"Fully insulated walls, floors and loft",Cozy Octopus ,On peak & Off peak,13,,6130,60,1,9,SDM120 Modbus/MBUS Single Phase (class 1),Sontex heat meter (class 2),0,1,0,1,Heat assesments are very high compared with gas use,1,,-3.0,7654,16497,2780,0,1,,0,yorkshireenergysystems.png,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
362,False,1254.64,4072.17,3.2456880061212776,7641760,700.795,2239.99,34.5859,30.948900000000002,8.25117,22.2734,42.9636,1235.04,4016.13,3.251821803342402,3983620,1153.09,3710.0800000000004,40.3134,35.5264,7.94093,22.1777,42.5054,1053.9,3758.27,3.5660593984248976,3744430,1053.14,3694.09,39.5232,34.6293,7.89951,22.1627,45.0144,181.135,257.864,1.423601181439258,239190,2761.17,4635.79,52.7584,49.4858,8.49189,22.3904,27.1144,0.0,0.0,,0,,,,,,,,24.954,1013,0.477219907455874,1260.24,4155.0,3.2969910493239385,98.2737,99.1242,99.1242,99.1242,98.7221,96.9482,63580,48.98,22.2,22.6,21.5,401,1,1728577903,"Broadstairs, Kent",,,https://emoncms.org/app/view?name=MyHeatpump&readkey=2bfa20fa93474c0152f2bde8f98813dd,1,Daikin Altherma 3,Air Source,8.0,R32,Cylinder with coil,150,0.0,1,1,0,0,None,45.0,35,0.0,Anti-freeze valves,1,Weather compensation with a little room influence,Daily scheduled heat up of tank,50.0,Disabled,65,Detached,99.0,0,4.5,1940 to 1982,"Fully insulated walls, floors and loft",Intelligent Octopus,On peak & Off peak,0,,0,0,0,12,Other electricity meter,Axioma Qalcosonic heat meter (class 2),0,1,0,1,Shelly electric meter ,0,,-3.0,0,0,0,0,1,,0,,0,0,,0,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
